Eigvals	3
360.12315613666516	111.97574435134722	93.9495523593442

Proportion explained	3
0.8585597350852257	0.08300730957810984	0.0584329553366644

Species	398	3
C50:3 TAG	0.03859717060341444	-0.0046969726647956705	-0.007462637596070317
C50:4 TAG	0.0411386431975502	0.004206168544299016	0.004380732594318055
C50:5 TAG	0.03821361558228526	0.0002044850575806522	0.004746355080654949
C51:0 TAG	0.028325674087305137	0.013632277198393546	-0.09012344713949928
C51:1 TAG	0.0048268877393905394	-0.01076459951985576	-0.1388614235620507
C51:2 TAG	0.042726550883176555	0.006612097844408358	0.0019183048791333005
C51:3 TAG	0.045691401376638636	0.006316674569512149	0.008928489738143934
C52:0 TAG	-0.03172758355546335	0.0203926755925413	-0.043829409754774
C52:1 TAG	0.002278167824745178	-0.001472025330878224	-0.029274231884591006
C52:2 TAG	-0.04154788198069983	0.00104870750648341	-0.0072818258669908745
C52:3 TAG	-0.03587042288308089	-0.0298968771632562	-0.006842689500093478
C52:4 TAG	-0.03638440670554518	0.011564329161109114	-0.015546072051542176
C52:5 TAG	-0.004696623329636505	0.028142128707330728	0.018012819049665518
C52:6 TAG	-0.0009703498043546192	0.02250947062290554	0.009702856242495827
C52:7 TAG	0.03547273013545439	-0.007120508161341134	0.00998768157546961
C53:3 TAG	0.007394721825637432	-0.02604324759000979	0.0016728990802235139
C54:1 TAG	-0.013675175334424892	-0.002999570217270584	0.006040710799202783
C54:2 TAG	-0.032539494456409086	0.012323114097272722	-0.04251233827325936
C54:3 TAG	-0.05066260795680685	0.012631609279037361	0.007693595722040146
C54:4 TAG	-0.05527700263253118	0.04922588829466828	0.015566492885845475
C54:5 TAG	-0.04617142272576168	-0.05430318458505808	-0.019867473182221568
C54:6 TAG	-0.04922807027866318	-0.010406724010801461	0.0007300177854446376
C55:2 TAG	0.04158811387827573	-0.008096996977806597	0.010436263520223348
C55:3 TAG	0.036039360269355905	0.005004137936473341	0.00509282616196442
C56:1 TAG	0.011998431441435342	-0.01317126877458602	-0.006526712235517164
C56:2 TAG	-0.0242202388092446	0.01002878886144434	-0.003052268041816592
C56:3 TAG	-0.006748210492510645	-0.0008024620653657843	-0.04032494953526373
C56:4 TAG	-0.012555331600455296	0.0065314098095025684	-0.005719534696446499
C56:6 TAG	0.005733722249767256	0.009139696671005951	-0.11816587658599924
C56:7 TAG	0.045290564294214096	0.014625429233967651	0.021232053573910992
C58:10 TAG	0.038829011662405793	0.025864142150986834	0.014836055553036319
C8 carnitine	0.03208765149497742	0.02403799073687447	0.020202427267190445
C9 carnitine	0.015181270214154753	-0.00665262163764266	-0.001858060693961002
N-acetyalanine	0.04690331117306534	0.010596753065807442	0.012881130775551418
N-acetylaspartic acid	0.04303808410217573	0.02413980376188773	0.0035872479171091317
N-acetylglutamate	0.0107956626065506	-0.021064417453606217	0.0006734201950407118
N-acetylglutamine	-0.011296953145388085	-0.009690592280074592	-0.006366735668636727
N-acetylhistamine	-0.14657591706307221	0.0941761154138245	0.06141283912524875
N-acetylhistidine	0.026938796483249434	0.0036310718929026243	-0.09180598525900208
N-acetylornithine	0.03329859993605391	0.008142643647018045	-0.03814614399513582
N-acetylputrescine	-0.040064885142477843	-0.022653437571811368	0.024947898569746448
N-alpha-acetylarginine	-0.0295293484941842	-0.02406839920739515	-0.015006715066370052
N-carbamoyl-beta-alanine	0.04489415882584386	0.007186400687581041	0.009704524238231494
N-methylproline	-0.040489835402673126	0.018627919331688492	-0.00491612121549895
N1,N12-diacetylspermine	-0.11435596004121877	0.055936512647821124	0.1341915504810605
N1-acetylspermidine	-0.0475483322560458	-0.006283121309073367	0.014298020321515035
N1-acetylspermine	-0.07026124995170277	-0.018123218535004895	-0.038157158656573285
N1-methyl-2-pyridone-5-carboxamide	0.01314290182172439	0.0019648917427542733	0.0010762470686640608
N2,N2-dimethylguanosine	0.043734391943265276	0.004080187299983113	-0.0028823543664394215
N6,N6,N6-trimethyllysine	-0.03816922148969601	-0.019744109823796582	-0.020409136993761803
N6,N6-dimethyllysine	0.040327729123041105	0.0009956700280114028	0.0077980007702876004
N6-acetyllysine	-0.05820402244092465	-0.00466420627510502	-0.00045399814122461745
NH4_C16:0 CE	0.03860429371071181	0.008103167142374777	0.007514350569753353
NH4_C16:1 CE	0.03674296297886376	0.0030125877641513487	0.011519060149874291
NH4_C16:1 MAG	0.04623102455091259	0.0028067383472209057	0.00880524101935924
NH4_C18:0 CE	0.021999115318264578	-0.007349352117658913	-0.08800104877670649
NH4_C18:0 MAG	0.028396005199356995	1.4375861029403069e-05	-0.020376129828841856
NH4_C18:1 CE	0.03746205255433282	-0.009122344543649064	-0.004318418463655712
NH4_C18:2 CE	-0.039539965250350986	0.0023708439615909953	0.02177432254214334
NH4_C18:3 CE	0.03125807318916551	0.007140583394012375	-0.010358308175569549
NH4_C20:3 CE	-0.029755707656693244	0.003229574304224728	-0.0022843462144580295
NH4_C20:4 CE	0.037836471506625904	-0.01735716676078494	0.011347001759543332
NH4_C20:5 CE	0.03864609963184127	0.009288837965277226	0.008947280929900336
NH4_C22:1 MAG	0.04312262991255694	0.009293684701921883	0.028348016505688394
NH4_C22:4 CE	0.040612957357049354	0.00281096443090953	-0.017473581191598586
NH4_C22:5 CE	0.03722793597269821	0.014513891590525718	-0.04754575978038082
NH4_C22:6 CE	0.0431443563951427	0.00841376258842381	0.01959090598370626
NH4_C32:1 DAG	0.013671213640777542	-0.07152375841868507	0.1330821366027642
NH4_C32:2 DAG	0.037883617059435604	0.010447849766054264	0.005582150293904591
NH4_C34:1 DAG	-0.014102120658892036	-0.01619189999909928	-0.004990298995850781
NH4_C34:2 DAG	-0.04248377955444062	-0.04074981788863232	-0.030473496580593267
NH4_C34:3 DAG	0.0061225856563495735	0.006412788989852871	-0.04447982322262977
NH4_C36:0 DAG	-0.02262426931288203	-0.0015517714932012957	-0.007763704679628743
NH4_C36:1 DAG	-0.024594490106367706	-0.18168237311798965	0.010312699036221201
NH4_C36:2 DAG	-0.05609930031357086	0.03338238918939596	-0.00100288222456457
NH4_C36:3 DAG	-0.06933400297861804	0.018063729466251156	-0.03208994386019414
NH4_C36:4 DAG	-0.0638177196759747	0.02791342307225167	0.05213254652593377
NH4_C38:4 DAG	0.034408785788203	-0.07161452411212627	0.050647880097992926
NH4_C38:5 DAG	0.0006672296289454991	-7.77061686906376e-05	0.004338332636065781
NH4_C42:0 TAG	-0.007488474526721633	0.04892940758472645	0.0010175424041327207
NH4_C44:0 TAG	-0.054615375507625984	-0.2211663668616011	0.08128798835046037
NH4_C44:1 TAG	0.04222487905476091	-0.007936238742189329	0.00829810982804002
NH4_C44:2 TAG	0.04654490205169958	0.01319198759299743	0.012197635619019093
NH4_C46:0 TAG	0.04135139458299767	0.013087956883224854	0.011127885924639414
NH4_C46:1 TAG	0.04200031137528282	-0.005430803441286488	0.008208944755680977
NH4_C46:2 TAG	0.04132864705758461	0.008233523248380736	0.008014345888269889
NH4_C46:3 TAG	0.041242361284949895	-0.03088468724092722	0.0032037785137768596
NH4_C48:0 TAG	0.01305432533424617	-0.034741959346475136	0.14265260911684632
NH4_C48:1 TAG	0.021301666008487857	0.0012272477665546064	-0.08874001676838036
NH4_C48:2 TAG	0.006936895128011481	-0.010139612277415257	0.002130402266912357
NH4_C48:3 TAG	0.031358066429921165	-0.005151434456571446	-0.06750922144676613
NH4_C48:4 TAG	0.04638190999025231	-0.014056793030731147	0.00029114294091803846
NH4_C49:1 TAG	0.04645603743933681	0.011875099311532364	0.012991835501706635
NH4_C50:0 TAG	0.010368370962936812	0.0012341019380090906	-0.037322488647147746
NH4_C50:1 TAG	-0.03927576886881829	0.023902346341852457	-0.00619072186298679
NH4_C50:2 TAG	-0.015138363214932168	0.01455004538216013	-0.00157009783480351
NH4_C50:3 TAG	0.004131346720182424	-0.004134583736412568	-0.0023373047269920717
NH4_C50:4 TAG	0.018314388195588057	-0.05592526521490497	0.02976957279881281
NH4_C50:5 TAG	0.017738597213238592	-0.1548618600681367	0.08468150381647284
NH4_C51:0 TAG	0.03845781605025237	-0.0018513995491161496	0.0024671937450599915
NH4_C51:1 TAG	0.04683953909184428	0.010394208689664524	0.011871166720833687
NH4_C51:2 TAG	0.039282265398701235	0.03741713195474037	0.030836202505539267
NH4_C51:3 TAG	0.01563957609170314	0.0010734500318189085	-0.006554202945935026
NH4_C52:0 TAG	0.026083533043417033	-0.017254722042908115	0.005786852115314787
NH4_C52:1 TAG	-0.03814618481362709	-0.03870943018772123	-0.008930708499831156
NH4_C52:2 TAG	-0.03569186329414978	0.022924687059654336	0.003149453896483751
NH4_C52:3 TAG	-0.04557175854297782	0.02447659477881842	-0.00824004911537242
NH4_C52:4 TAG	-0.06027120500253177	-0.01424288514564248	-0.020008716902513466
NH4_C52:5 TAG	0.0010311070945240792	0.01584855455839113	-0.03633895239840401
NH4_C52:6 TAG	-0.014702096823126582	0.06635939524313275	0.10888869062436347
NH4_C53:2 TAG	0.03698718637794496	0.00898269557016863	-0.018898905340322132
NH4_C53:3 TAG	0.024295423574934118	-0.0949246946683131	0.033259560136338205
NH4_C54:2 TAG	-0.02265729763545879	0.023404742660348542	0.00015848619735054235
NH4_C54:3 TAG	-0.05076319252329199	0.050243341716857626	0.03473709060787078
NH4_C54:4 TAG	-0.05852044746244335	-0.0372545734250526	-0.06810753922778903
NH4_C54:5 TAG	-0.03963808100384318	-0.012324547477253778	-0.018007172367245073
NH4_C54:6 TAG	-0.06379152097299458	0.049930391164825165	-0.11291481912111695
NH4_C56:1 TAG	0.03402035552805672	0.011192954818244678	0.00251045550414927
NH4_C56:2 TAG	0.02908761684233726	0.0076199770275752286	-0.013008290806829224
NH4_C56:3 TAG	0.01528162411074228	-0.013593967806129599	0.002659041630174265
NH4_C56:4 TAG	-0.014799507591381302	0.001873986290667947	-0.049202202980709195
NH4_C56:6 TAG	0.04560680642138731	-0.0026014019377289988	0.010847897614724674
NMMA	0.010903551269492988	0.003064335918358714	-0.004104074169358719
S-adenosylmethionine	-0.01589146447743363	-0.0037323897056523794	-0.006472804439043345
S-methylcysteine-S-oxide	0.024277400995378073	0.022676239704611325	-0.09760490267655192
UMP	0.04718528170194245	0.013539368022990913	0.010142379880547968
acesulfame	0.03835649005315873	-0.03361868903701048	0.024450446104432283
acetaminophen	0.022405392930776383	0.0036038139780081367	-0.0020378890910788122
acetyl-galactosamine	0.04502866700221344	-0.016138543526049855	0.004584249181751799
acetylalanine	0.03484378334989032	0.021228877201712747	0.013274096283973311
acetylcholine	-0.03727806709034805	0.003796472658886608	-0.007312737616744652
acetytyrosine	0.012528264103831222	-0.1668524399572792	0.11179897708361057
adenine	-0.033709342448562274	0.01111665518779991	-0.006226555745062588
adenosine	-0.062114949367851	-0.05060420212132954	0.03340803428569412
adipate	0.033941054021987896	-0.01569435824042675	0.00455308350538004
adrenate	-0.04911807605117291	-0.01848127590964855	0.013373472058173779
agmatine	-0.05836875922027533	0.05645234746866657	0.018951354038813265
alanine	0.010185302127970064	-0.00865057816119205	-0.06110725363114979
alanylalanine	-0.05441956807120045	-0.008732190877780125	0.0022936088137130725
alloisoleucine	-0.030838722298637624	-0.0771740705391451	0.018491026333334083
alpha-CEHC	0.04716018353190572	0.002999893905541898	0.005884111911404223
alpha-glycerophosphate	0.0324765506915439	0.024775422157665736	0.010565037985810528
alpha-glycerophosphocholine	0.04027077009703034	0.03403242148396005	0.02457728453782955
alpha-hydroxymetoprolol	0.0165235009900412	0.017809617195446454	0.010860240618990314
alpha-ketoglutarate	-0.07188842267229771	0.06325527615733792	-0.10344871924437013
alpha-ketoisovalerate	0.04427973597078033	0.007223385147299134	0.007886914500230314
alpha-linolenate	-0.04564511396004011	0.006862077721147703	0.005160094229203508
alpha-muricholate	-0.02987218798040604	-0.019677778248070776	0.027460677156959046
aminoisobutyric acid/GABA	-0.04116661848647912	-0.03428534747394111	0.07322515454835478
anserine	-0.00875305398521474	-0.0061042327628286095	0.00743797469337045
arachidate	0.026336383813453313	-0.029304377557901325	-0.011088999752535538
arachidonate	-0.05170132168756941	0.0003225625501947441	0.03483646446732166
arginine	-0.049572131267152195	-0.008051610425374025	0.005075844184089276
ascorbate	-0.049626192337185786	0.02356162302104663	-0.003691031910116355
asparagine	0.04398568139006797	0.04184962473862719	0.033695616204366556
aspartate	-0.0720907014033554	0.02991368395012544	-0.032064607792620714
atenolol	-0.002104743155094169	-0.0029013102685255527	0.0008457100285795217
azelate	-0.005080860828903443	0.004225641334994552	-0.00837200656378178
beta-alanine	-0.07874244585585648	0.005856309414192763	0.03230005451065176
beta-guanidinopropionic acid	-0.033023866221839455	0.03620863443764414	0.022454109656206103
beta-sitosterol	0.03409600949097381	0.03633116332453639	0.04513037936593769
betaine	0.03013780900018455	-0.012381195714659725	-0.0020492878090738365
bilirubin	0.001995240908451545	-0.010053412071853252	-0.02088098924887884
biliverdin	-0.0076211675064308294	-0.015677933006594293	-0.005882502034277695
biotin	-0.08693713299083178	0.11111032072439249	0.06574585336680373
butyrate	-0.04335622405589129	0.0021477650051482796	0.0012345839187958628
butyrobetaine	-0.04890010690297396	-0.014073403485898806	0.01642845223086383
cadaverine	-0.08646412494141688	0.0012668804320669035	-0.02293538838796507
caffeine	0.03335736945916448	0.0033088757526843573	-0.007674328865008644
caprate	0.023288289938780373	-0.012988436759375515	-0.0004697597323283739
caproate	0.002687955256714021	0.013946847173909623	-0.013006324595373174
caprylate	0.027179889869511902	0.0013536817588678757	0.001723508234360997
carboxyibuprofen	0.04173134607668248	0.014142911899071478	-0.004200715291156084
carnitine	-0.03703062231315584	-0.011490638961482669	-0.001938362950787631
carnosol	0.029328084333393296	0.0014699253082098795	-0.0003415089245001249
carnosol_isomer	0.04704892525350268	-0.0006776683538435639	0.007542606986114631
cetrizine	0.042008684894226135	0.012000985539495797	0.011052567516638622
chenodeoxycholate	-0.04636436659953626	-0.027234196422901216	0.026963723453137082
cholate	-0.03564963268128827	0.009855487063334426	-0.012559761570871603
cholesterol	-0.024752024131988747	-0.013235243553754442	-0.006669784096667372
choline	-0.04555388284371899	-0.018817471815418756	0.011045787082750957
cinnamoylglycine	-0.09282687985427159	0.07919289819308349	-0.03759210913696461
citrate	0.045320282169069935	0.004173136773542616	0.0078020697428885085
citrulline	-0.06571516835419124	-0.011461861795723048	0.0007044908000546968
corticosterone	0.04677479959943305	-0.002254077192153462	0.005402325167293732
cortisol	0.04553192571436047	0.019323385221224645	0.013541648529258068
cotinine	0.034813494752359966	0.029729697065579076	-0.023775073446924762
creatine	-0.016910140414169793	-0.02556805129633829	0.0166905776209683
creatinine	-0.0375637337732714	0.020591753269974384	-0.004687049205226092
crustecdysone	0.03756540477537018	-0.001418102904990244	0.010597415249698362
cystine	0.013272938979626055	0.2152510899486542	0.15604239314194826
cytidine	-0.05111080234938291	-0.004528165682263801	0.0358981227051113
cytosine	0.006561887539669065	0.0062327237907797315	-0.1736224044850454
dCMP	0.04010131556432949	0.0032957287845831597	0.005377008413122679
dTMP	0.03602291627599052	0.026130119029055557	0.05635498020785015
deoxycholate	-0.06349380479060097	0.011614361009896325	-0.0005122737202630748
diacetylspermine	-0.03409031511672607	-0.02685636758911826	0.022361234308523163
diaminopimelate	0.005998132967290004	0.011012773163317781	0.011723907134574022
dihydroorotate	0.040853754291863144	-0.04856569703382039	0.012669981794077889
dimethylglycine	0.045073693102027454	-0.02223017521300746	0.01591930883277556
docosahexaenoate	-0.038177598899773034	0.0019278293088482743	0.012320617515656218
docosapentaenoate	-0.054124730288942234	-0.0004860415697620542	0.045462923920759825
dodecanedioate	-0.01695677555188629	0.05639491100077183	-0.008631155421425821
dodecanoate	-0.01262155127954135	-0.008936436477108565	0.002022878564760886
ectoine	-0.04526281856876442	0.014035217299084852	-0.008601681372274322
eicosadienoate	-0.032540965730182926	-0.0008392000686490445	-0.04771379611995263
eicosanedioate	0.045172484730070475	0.006954553752760416	0.00861629527922176
eicosapentaenoate	-0.009160303766940691	0.007187680252332051	0.03306368944348681
eicosatrienoate	-0.056741447795160965	0.02173451748498754	0.06055350862528864
eicosenoate	0.004066949997886768	-0.0015272162693840464	-0.006677727272881629
epiandrosterone	-0.05859595233605591	0.003783195669453512	-0.19994743349878663
erythronate	0.007040140701871516	0.00018532813006533045	-0.0028458692402966597
ethyl glucuronide	0.043098030452938516	0.004228227251759952	0.005435005681420828
fructose/glucose/galactose	-0.04137874661815918	-0.01601178529457768	-0.00868399840999715
fucose	-0.019858017243734417	-0.013339976800679502	0.0004279051516448017
fumarate/maleate	0.04449642121476721	-0.004434081149148182	-0.007372835543609273
furosemide	0.04385824418848451	-0.029021824640035467	0.009813920683333107
gabapentin	0.020824024450298406	-0.01212472734310193	-0.013747714220623522
gemfibrozil	0.04242799729762663	-0.025557981622376654	-0.0077781156002605925
gentisate	-0.008293966994263493	-0.025569920915635466	0.003291542772388337
glutamate	-0.059291972807021	-0.011202793344117081	0.0035214481933145076
glutamine	0.02591604414226918	0.024370195781144147	-0.08918453559715829
glycerate	0.041994611682690926	0.009916981564130383	0.009930028495716668
glycine	0.04510802534851113	0.007590656546805172	0.013763507378718346
glycochenodeoxycholate	-0.024509254328011768	-0.05174042584593023	0.05304345628376465
glycocholate	-0.019743611903045123	-0.04563625405158434	0.058372611880872886
glycodeoxycholate	-0.030379778421661507	0.11986645296006822	-0.05612577768487554
glycolithocholate	0.04343574563189648	0.003605906155787768	0.00432759722079738
glycoursodeoxycholate	-0.004552454892119945	-0.012384040506160847	0.011799110607230974
guanidoacetic acid	-0.04148410122172029	0.013213026584067818	0.02481830289010471
guanine	0.045088095967820374	0.0071926481389472585	0.011668640021885205
guanosine	0.045844208350352876	0.008772053045273735	0.009913030523803833
heptadecanoate	0.014787248078365763	0.004233411859195975	-0.00890584379174386
heptanoate	0.04951059594629169	0.0525609634567984	-0.01847318317678815
hexadecanedioate	0.04351040460010173	0.013563174657642075	0.03182883046668545
hippurate	0.04635514252290047	0.005949616600462227	0.002819909974552694
histamine	-0.016130077436646968	-0.004714573216052552	-0.011431357712464061
histidine	-0.009608125711273582	-0.019716780941014176	0.005302405005709293
histidinol	-0.019877074884691127	0.022118739187640495	0.02301654102443868
homoarginine	-0.07327951510382548	-0.0013512039946171023	-0.04126965041161271
homocitrulline	0.035202514795658627	0.04038257478541005	0.02515614595549027
homovanillate	0.031077989797074875	0.007925334835944247	0.009774401743921909
hydrochlorothiazide	0.04205999937961426	0.012255542708801163	0.009661140014825834
hydrocinnamate	0.012234197979382189	-0.04474390243218374	0.013321230030227322
hydroxycotinine	0.045272754480909234	-0.004842221985530883	0.003641160444164119
hydroxymyristate	0.019984354493816883	0.0552025165049586	0.027665842310320175
hydroxyproline	0.01815775883198694	0.0023187799903415917	-0.13008081915293604
hyodeoxycholate/ursodeoxycholate	-0.04864637006307989	-0.0031437860641608233	0.028038441058174608
hypoxanthine	-0.050320527728144854	-0.009217304301074423	0.005988962517547169
imidazole propionate	-0.040483635486516796	-0.0018865380599626146	0.023121106391179813
imidazoleacetic acid	-0.040615833231995975	0.13270443551396582	-0.11324446448672082
imidazolelactate	0.03048224346740797	0.010355944449611701	0.009799325664026099
indole-3-propionate	0.037075409045755826	-0.017650904306240382	0.015357649938057896
indoleacetate	0.04565596722455745	0.005995986033577656	0.005972049741723706
indoxyl sulfate	0.007328330529996892	-0.11374748844816135	0.06799010135637588
inosine	0.034356181186587564	0.0065607954685334615	0.002938212638646981
isoleucine	-0.12050448192291709	-0.023313302962982962	-0.051175917102355785
ketodeoxycholate	-0.04771138855200536	-0.030195998927895946	0.03770137514488212
kynurenic acid	0.03029675165860552	-0.0032068222870771756	0.007608491551258232
lactate	-0.04288238026845147	0.02204772648149642	-0.06152937761280146
lactose	-0.04632263104142768	-0.006188761555880595	0.003010375523151781
leucine	-0.19634063586956052	-0.0414983618390857	-0.07729752538770575
linoleate	-0.053440610855867536	0.008485211097187794	-0.006889661228692657
linoleoyl ethanolamide	-0.04469856233774731	-0.03693716042939024	0.01707504012770129
linoleoylethanolamide	0.0238947882831539	-7.149814946907313e-05	0.002513552425311822
lithocholate	-0.056507072496667865	0.013312056093103588	0.003578685622304236
lysine	0.028335206555913563	0.0022299434053822545	-0.06841169816189846
malate	0.03975130112755097	0.030709346895981256	0.014218801848949657
malonate	0.04424725130039782	0.015071914878903511	0.009122677086708593
mandelate	0.040397195919451144	0.061839288697947296	0.045815154013942275
masilinate	0.022427764987123622	0.00046680966339748874	-0.006336373780128819
metformin	-0.013035927977633345	0.050535006836896705	0.029613008097199356
methionine	0.04144077347082938	0.0013842440146478597	0.005989473915414796
methionine sulfoxide	0.03524563329758774	0.0015037022105049242	0.0027043042769189477
methylimidazole acetic acid	-0.0622498556587922	0.016603768972405408	-0.013850662897096279
metronidazole	0.038128053051083924	-0.01447661022067747	0.00011680858825634161
myristate	-0.04115943425769349	0.009838614425621657	-0.007070787410539297
myristoleate	0.04081593758717025	-0.0029914868450007575	-0.015814799471758054
nervonic acid	0.022308222710069596	0.1357025673992604	0.10238889730578307
niacinamide	-0.05267422935941952	0.007736530795588471	-0.002750018486912603
nicotinate	0.02983756148176517	-0.028647272655797033	0.0011318308638819956
nicotinuric acid	-0.04347930449832047	-0.011075563815713946	0.014586208636330315
nonadecanoate	0.044460968255619085	-0.008748097443895016	-0.017131129997046735
norepinephrine	0.04502497631908229	0.012512822991562565	0.009927274675384318
oleanate	-0.03179436333056935	-0.04286861636580273	-0.029774881519564384
oleate	-0.050736529230137696	0.015203366496859499	0.0008938467886419689
olmesartan	0.04315101413258002	0.002821313581687988	-0.015862307396967437
ornithine	0.02351167546422615	0.16755461097479377	0.11802256697367991
orotate	0.04212718104350539	-0.0065002025204728316	-0.004642992164390092
oxalate	-0.06524117159995545	0.004935345962083088	0.01553899898800979
oxymetazoline	0.01039843059707669	0.022223285910988988	-0.002859891777516348
oxypurinol	0.028974940356994477	0.02440752843990392	-0.001495012768349229
p-hydroxyphenylacetate	0.018836879697888515	-0.002930445072801567	-0.004717673804008398
palmitate	-0.05150756706643989	0.00918601992593161	0.0010803315480672412
palmithoylethanolamide	0.04412923312380189	-0.010856393733614049	0.0107354403211598
palmitoleate	-0.02965029794018056	-0.003401111336668915	-0.0018891436002964812
palmitoylethanolamide	0.03459083508836716	0.016351885104474873	0.011908030003197217
pantothenate	-0.04872081746532673	0.006833491910079688	-0.0016990746660736158
pentadecanoate	-0.09176298984068132	0.07096807387096751	-0.012604696914316638
pentose monophosphate	0.01476207967576747	0.008919946299947796	-0.04543281099271049
phenylacetate	0.04354250769774862	0.006558243489155055	0.009337890810846121
phenylacetylglutamine	0.0339052650998643	0.007865611116767214	0.0051580204045562385
phenylalanine	-0.10948086210025451	-0.0573940462151973	0.07499530942056769
phenyllactate	-0.033437460503933036	0.0005273024804998872	0.020650181996240406
phytanate	0.02855750694577457	-0.00011556401947595127	-0.008819082178428701
phytosphingosine	-0.07567697770783238	-0.03922996703783279	0.03450022792447841
pipecolic acid	-0.013887538184418721	-0.08309342251562812	-0.0298948719031453
piperine	-0.05263343072575788	0.07781477975153235	0.05174340505480663
porphobilinogen	-0.016856378884776462	-0.005539691194120183	-0.008591649060982974
proline	-0.03426219292320779	-0.005396027154881768	0.012482007489257303
proline betaine	-0.04313169328136476	-0.005938999773873482	0.002257045143399064
propionate	0.008578793528501409	0.003575254074191081	-0.0061863316207371455
pseudouridine	0.0456658312541197	0.006001107594037051	0.0053942560800094635
pterin	-0.06535881388857247	0.015983229744716446	0.017755491065544582
putrescine	0.00494118203855357	-0.009145100297482231	0.015139154157800599
pyridoxine	-0.07761142583438146	-0.064178507448782	0.05205843861686859
pyrocatechol	0.025355834907552697	-0.023291172646005876	-0.014311906070752124
quinine	0.01766280468851274	0.01404247911972219	0.017834274023786102
riboflavin	0.04018673393579018	-0.012422656221699364	0.006624727515236498
ribothymidine	0.04169487796300525	0.02973899315246627	0.022042725376933463
saccharin	-0.003189698834456739	-0.001346884178062477	0.024346010216259702
salicylate	0.03038892486258293	-0.07694943785884349	0.01774333220220852
sebacate	0.007127098015492654	0.0058504211276602484	-0.01260240052310134
serine	0.03278075173638846	-0.02441343842555443	0.008565874656580718
serotonin	0.04341311004360194	-0.026679559664454254	0.018878424957178674
shikimate	0.038493525716161145	0.001822719933833534	-0.009153162319345296
sorbitol	0.028424883571497816	0.004001125836434505	-0.0107979312795927
spermidine	-0.09016807738777319	-0.004652278378000307	-0.08277717154883847
sphinganine	-0.05942792667374699	0.010229951299991347	-0.009166685621619739
sphingosine	-0.030644644658507417	-0.003104388248644277	-0.004044653194477842
sphingosine-isomer1	-0.06055289009158631	-0.003683451731246614	-0.001651865422114123
sphingosine-isomer2	-0.06900538255680375	-0.025785087859298905	0.055085271091408795
sphingosine-isomer3	-0.12675474301802309	0.03985065744045545	-0.10289213149225064
stearate	-0.025683917443789728	0.008816864393955315	-0.05174735588359157
suberate	-0.04859438402649728	0.014402938007363031	-0.016148816912276296
succinate	-0.04126115838663266	-0.008502812877542378	0.044529306088896436
sulfapyridine	-0.0630679165592407	0.18363730212961873	0.18057296558992725
tartarate	0.0055875871232053224	-0.07999308127559183	0.054403536407491175
taurine	-0.0395483586494051	-0.04167165859473167	0.009314973237350043
tauro-alpha-muricholate/tauro-beta-muricholate	0.03348833385373222	0.05495561737088575	0.03820419209442423
taurochenodeoxycholate	-0.02438466865578706	-0.04149178298294301	-0.01338871652264913
taurocholate	-0.046325789435518495	-0.05204049627017465	-0.007204467313858798
taurodeoxycholate	-0.023265278879046898	-0.01035018640503852	0.008625968241012232
taurohyodeoxycholate/tauroursodeoxycholate	-0.030016928841882066	-0.16867154992811725	-0.0376871207609882
taurolithocholate	0.026107703026311123	0.018521531876041036	0.007932573904828495
tetradecanedioate	0.04548374063883812	-0.00908638513692236	0.008974325870084707
tetrahydro-1-methyl-beta-carboline-3-carboxylate	0.018224997329895028	0.01598219716054309	-0.09324309670603988
theophylline	0.023060435290481594	0.008773276001768575	-0.003023392482302769
threonine	-0.019476039176702053	-0.011027728473563727	-0.004152909618793126
threosphingosine	-0.09454821510993523	0.1670099962870268	0.11680583998886279
thymine	0.03933980603881485	-0.0023848349581590067	0.0031558052659367555
trigonelline	0.02857269401589306	-0.005356712331060953	-0.016579702804459657
trimethylamine-N-oxide	0.04651048562185266	0.0037322062902449796	0.015469503820342883
trimethylbenzene	-3.898758598552873e-05	-0.006114034245259795	-0.008678211953567792
tryptophan	-0.115435018557324	-0.031603568895184085	0.005704773995580457
tyrosine	-0.09721010539907579	0.0018675182006736455	0.0051214106925685345
undecanedionate	0.04206138352883639	-0.007514604870839634	0.00013461289464598085
uracil	-0.020110679739334326	0.0024712900525921833	-0.006475371466147858
urate	-0.09524071122392745	0.07166277750335547	-0.03360983190184224
uridine	0.03693528880245629	0.007835279386275179	0.0063889767450958325
urobilin	-0.10046969212673959	0.0634840812251567	0.0007949782867693947
valerate/isovalerate	-0.047346801996918014	0.0081790508204074	-0.011167240086748296
valine	-0.11046840361977893	-0.04849869142870333	0.07341430962030772
xanthine	-0.005998660623215641	0.002073793531940474	-0.011150690515969322
xanthurenate	-0.044152347030830964	0.007413464346726659	0.00313103795120696
xylose	0.02684551784798863	-0.028975895444060124	0.009926811553320567

Biplot	0	0

Site constraints	0	0
